,file,particle,script_version_git,date,frame,y_micron,x_micron,D,A,P,Dist,serum
795,270521_guide_1398.sld_-_1398_3_t0,0,3310a09,20210527,26,12.14147964,10.38428685,0.168181098,205.2844404,12.66959376,1.537197185,1
796,270521_guide_1398.sld_-_1398_3_t0,0,3310a09,20210527,27,12.17041899,10.32676932,0.064387516,204.5097304,12.62160287,1.445286432,1
797,270521_guide_1398.sld_-_1398_3_t0,0,3310a09,20210527,28,12.19483679,10.36898701,0.048770507,203.7075971,12.63531456,1.444246463,1
798,270521_guide_1398.sld_-_1398_3_t0,0,3310a09,20210527,29,12.16279393,10.32794253,0.05207105,204.2971994,12.62160287,1.471196833,1
799,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,0,18.6350654,21.36647739,,211.0022116,12.69016128,3.105498417,1
800,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,1,18.63912977,21.36551744,0.004176195,211.0570584,12.69701712,3.057701233,1
801,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,2,18.70139931,21.32457112,0.074525813,210.8925182,12.73815217,3.07726428,1
802,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,3,18.51055904,21.35630333,0.19346044,210.7691131,12.73815217,3.069790625,1
803,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,4,18.58956917,21.28234941,0.108220991,210.4880236,12.74500801,3.160550332,1
804,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,5,18.48195985,21.27989766,0.107637246,209.5556292,12.69701712,3.146780117,1
805,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,6,18.53485055,21.55111374,0.276325149,209.3842332,12.73129633,2.874914174,1
806,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,7,18.67598203,21.42682595,0.188057303,209.2813956,12.6764496,2.967494255,1
807,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,8,18.42434114,21.47973993,0.257143981,207.97193,12.69701712,2.890143202,1
808,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,9,18.44425948,21.35199632,0.129287162,207.2246434,12.73129633,3.059379616,1
809,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,10,18.4487244,21.29658583,0.055590088,206.683032,12.69016128,3.048206687,1
810,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,11,18.4543422,21.21654788,0.080234862,207.2040759,12.66959376,3.193980454,1
811,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,12,18.52105368,21.2054559,0.067627314,207.2452109,12.68330544,3.20447446,1
812,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,13,18.56846156,21.19015246,0.049816688,206.683032,12.70387296,3.174469575,1
813,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,14,18.57540744,21.17918418,0.01298262,206.3059607,12.69701712,3.178491779,1
814,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,15,18.51140699,21.25332025,0.097939851,205.0924769,12.66273792,3.096437466,1
815,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,16,18.55028189,21.37956888,0.132098351,204.9827834,12.69701712,2.964704496,1
816,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,17,18.3981803,21.35075145,0.154807422,204.7565407,12.6764496,2.975081998,1
817,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,18,18.38482051,21.34507008,0.014517643,204.0641008,12.69701712,2.990352133,1
818,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,19,18.34123673,21.31936061,0.050601608,203.9544073,12.66273792,3.024110167,1
819,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,20,18.42234132,21.40355721,0.116906039,203.6116153,12.62845871,2.923419353,1
820,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,21,18.52447652,21.39712935,0.102337268,204.0366774,12.66273792,2.94615967,1
821,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,22,18.3898923,21.4669048,0.151596589,203.9338398,12.62160287,2.876308534,1
822,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,23,18.41813848,21.40910005,0.064336893,204.5851447,12.66273792,2.936938502,1
823,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,24,18.36064561,21.54656616,0.149004569,204.1463709,12.6421704,2.818719929,1
824,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,25,18.3302575,21.58388988,0.048130004,204.8045316,12.62845871,2.775544303,1
825,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,26,18.34423571,21.42763433,0.156879531,205.2844404,12.66959376,2.941032535,1
826,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,27,18.40063198,21.57878063,0.161324962,204.5097304,12.62160287,2.773920019,1
827,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,28,18.46719755,21.51976816,0.088957556,203.7075971,12.63531456,2.863790035,1
828,270521_guide_1398.sld_-_1398_3_t0,1,3310a09,20210527,29,18.39463164,21.42298998,0.120962091,204.2971994,12.62160287,2.962219281,1
829,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,0,7.487381923,18.75427402,,283.2284943,14.60294086,4.624621552,0
830,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,1,7.462566197,18.73194086,0.03338548,283.5301512,14.66464343,4.591092444,0
831,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,2,7.442400423,18.73824868,0.021129293,283.3518994,14.63722006,4.622103508,0
832,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,3,7.437122297,18.62237577,0.11599306,283.8797991,14.67835511,4.608380569,0
833,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,4,7.416387726,18.66258001,0.045236085,284.2500145,14.68521095,4.591921603,0
834,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,5,7.400459835,18.62688694,0.039085713,283.6535564,14.68521095,4.552082954,0
835,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,6,7.446356744,18.59465483,0.056084179,283.7289706,14.67149927,4.63117311,0
836,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,7,7.392622847,18.65605994,0.081596074,284.3528521,14.71949015,4.576148917,0
837,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,8,7.418591893,18.5853741,0.075305241,285.0452921,14.69206679,4.612981482,0
838,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,9,7.392595326,18.62820445,0.050102499,285.3675166,14.73320183,4.613394491,0
839,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,10,7.374891601,18.60388294,0.030082515,285.5046334,14.71263431,4.591378248,0
840,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,11,7.408707187,18.54279639,0.069821633,285.8474254,14.75376936,4.655012723,0
841,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,12,7.42304742,18.66206348,0.120126105,285.8542813,14.69892263,4.645272042,0
842,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,13,7.452419182,18.6598852,0.029452424,285.5252009,14.72634599,4.645831956,0
843,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,14,7.495487821,18.64838173,0.044578442,285.3195257,14.72634599,4.688214625,0
844,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,15,7.506356191,18.6068755,0.042905578,285.5594801,14.71949015,4.71998769,0
845,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,16,7.479097603,18.55776031,0.056172346,285.1069946,14.69892263,4.724481577,0
846,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,17,7.461018246,18.52126732,0.040725931,285.0795713,14.70577847,4.7445152,0
847,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,18,7.449616729,18.6375526,0.11684289,284.7710584,14.68521095,4.64868133,0
848,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,19,7.472756471,18.61610142,0.031553142,284.1951678,14.69892263,4.668402359,0
849,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,20,7.451504957,18.63705192,0.029842089,283.8729433,14.71949015,4.615941331,0
850,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,21,7.460158876,18.65390551,0.018945549,283.2490618,14.72634599,4.610877197,0
851,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,22,7.49414765,18.6964378,0.054444765,282.3852258,14.67835511,4.568552103,0
852,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,23,7.555230389,18.67786341,0.063844412,281.8161911,14.70577847,4.627446872,0
853,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,24,7.511030189,18.66812276,0.045260777,281.171742,14.66464343,4.576289996,0
854,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,25,7.467388443,18.63572254,0.054354174,281.041481,14.67149927,4.540158549,0
855,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,26,7.510989112,18.67766961,0.060502686,280.4587346,14.61665254,4.571159876,0
856,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,27,7.510056057,18.75952051,0.081856218,280.1022309,14.60294086,4.506229412,0
857,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,28,7.480018234,18.74295708,0.034301866,280.1707893,14.65093174,4.484863691,0
858,270521_guide_1398.sld_-_1398_3_t16,0,3310a09,20210527,29,7.489817097,18.68778388,0.056036593,280.0405283,14.6440759,4.523437353,0
859,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,0,19.89598445,17.10558959,,283.2284943,14.60294086,3.647491273,0
860,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,1,19.89447386,17.15683734,0.051270008,283.5301512,14.66464343,3.661002746,0
861,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,2,19.91764156,17.21620772,0.063730561,283.3518994,14.63722006,3.549915515,0
862,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,3,19.92450605,17.19735835,0.020060408,283.8797991,14.67835511,3.553845516,0
863,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,4,19.91702512,17.24836387,0.051551211,284.2500145,14.68521095,3.534549719,0
864,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,5,19.86578448,17.13735137,0.12226765,283.6535564,14.68521095,3.643345291,0
865,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,6,19.88361078,17.2823532,0.14609349,283.7289706,14.67149927,3.520937557,0
866,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,7,19.84936191,17.25615686,0.043118828,284.3528521,14.71949015,3.622965925,0
867,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,8,19.87355805,17.19921226,0.06187197,285.0452921,14.69206679,3.645341563,0
868,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,9,19.87689903,17.24352461,0.04443812,285.3675166,14.73320183,3.618464424,0
869,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,10,19.88834045,17.1723031,0.072134663,285.5046334,14.71263431,3.654176467,0
870,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,11,19.88352154,17.22159502,0.049526915,285.8474254,14.75376936,3.568644239,0
871,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,12,19.82287807,17.21629065,0.06087501,285.8542813,14.69892263,3.670083286,0
872,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,13,19.81619138,17.26603373,0.050190495,285.5252009,14.72634599,3.638914724,0
873,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,14,19.85560654,17.25767139,0.040292475,285.3195257,14.72634599,3.558176018,0
874,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,15,19.79229712,17.19718298,0.08756101,285.5594801,14.71949015,3.654498782,0
875,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,16,19.81321967,17.22345756,0.033587299,285.1069946,14.69892263,3.620943252,0
876,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,17,19.64780259,17.28351491,0.175982089,285.0795713,14.70577847,3.745462358,0
877,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,18,19.79149278,17.2596839,0.14565297,284.7710584,14.68521095,3.602105104,0
878,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,19,19.76675687,17.28196027,0.033288165,284.1951678,14.69892263,3.604244042,0
879,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,20,19.7572745,17.28509031,0.009985614,283.8729433,14.71949015,3.608600155,0
880,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,21,19.70097978,17.33615849,0.076006937,283.2490618,14.72634599,3.61203838,0
881,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,22,19.70476118,17.28355716,0.052737073,282.3852258,14.67835511,3.64649512,0
882,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,23,19.69022659,17.29992769,0.021891746,281.8161911,14.70577847,3.64681044,0
883,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,24,19.69630009,17.25719974,0.043157446,281.171742,14.66464343,3.618207648,0
884,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,25,19.63219555,17.27302427,0.066028841,281.041481,14.67149927,3.656151981,0
885,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,26,19.64264767,17.29410299,0.02352784,280.4587346,14.61665254,3.633378287,0
886,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,27,19.67690817,17.32815897,0.048307263,280.1022309,14.60294086,3.635504997,0
887,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,28,19.66639223,17.33629808,0.013297748,280.1707893,14.65093174,3.57776628,0
888,270521_guide_1398.sld_-_1398_3_t16,1,3310a09,20210527,29,19.66887063,17.32041853,0.016071794,280.0405283,14.6440759,3.587295703,0
889,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,0,14.58533337,20.37967974,,294.8834236,14.71263431,4.555903237,1
890,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,1,14.66358175,20.42695946,0.091423087,294.5749107,14.71949015,4.425351446,1
891,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,2,14.53942601,20.42335584,0.124208027,294.1498486,14.71949015,4.52012569,1
892,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,3,14.55632958,20.37975923,0.046758904,294.3281005,14.78119272,4.547082813,1
893,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,4,14.5738237,20.28328524,0.09804731,294.2526862,14.74691352,4.618535941,1
894,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,5,14.58157539,20.30078497,0.01913973,293.9373176,14.75376936,4.599613797,1
895,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,6,14.63690077,20.34272977,0.069428121,293.9784526,14.76748104,4.490910545,1
896,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,7,14.7020331,20.31977007,0.069060613,294.1841278,14.75376936,4.493617523,1
897,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,8,14.5270136,20.2247213,0.199163486,294.1292811,14.7606252,4.648979245,1
898,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,9,14.43287524,20.27604364,0.107219464,294.1704161,14.76748104,4.681716772,1
899,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,10,14.42779592,20.38329465,0.107371219,293.9784526,14.74691352,4.593508564,1
900,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,11,14.53948651,20.23918325,0.182326311,294.2801096,14.77433688,4.674185428,1
901,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,12,14.38980557,20.3179097,0.169121961,294.2458304,14.78804856,4.669070521,1
902,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,13,14.37836135,20.31744176,0.011453783,294.2321187,14.78804856,4.65168542,1
903,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,14,14.32513322,20.22012172,0.110925308,293.9030383,14.78804856,4.786289098,1
904,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,15,14.34316579,20.30349067,0.085296866,293.6630839,14.76748104,4.682950727,1
905,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,16,14.39306934,20.29041506,0.051588137,293.6562281,14.76748104,4.690570644,1
906,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,17,14.29882004,20.22345115,0.115616157,293.745354,14.75376936,4.781381344,1
907,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,18,14.37748395,20.24852785,0.082564227,293.7247865,14.78119272,4.709513706,1
908,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,19,14.34622322,20.30389709,0.063584479,293.4642645,14.78804856,4.680897428,1
909,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,20,14.33358976,20.31547543,0.017136577,293.3819944,14.78119272,4.684473703,1
910,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,21,14.36302671,20.40077247,0.090233691,292.8472389,14.71949015,4.591472868,1
911,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,22,14.39146127,20.38884892,0.030833346,292.8335272,14.78804856,4.608428906,1
912,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,23,14.35412345,20.32033622,0.078026296,292.5867169,14.77433688,4.662858849,1
913,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,24,14.53718096,20.17570908,0.233296081,292.1685106,14.72634599,4.7044526,1
914,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,25,14.50319098,20.04629584,0.133802487,291.8874212,14.75376936,4.786577175,1
915,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,26,14.53641197,20.19787473,0.155176654,291.6200434,14.74005767,4.664986485,1
916,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,27,14.55990301,20.07181712,0.128227727,291.119567,14.68521095,4.74232085,1
917,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,28,14.49770582,20.09677686,0.067018498,290.7356399,14.69206679,4.761835901,1
918,270521_guide_1398.sld_-_1398_4_t0,0,3310a09,20210527,29,14.57210346,19.93602315,0.177134875,290.4545504,14.70577847,4.8444977,1
919,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,0,16.47086276,8.168577743,,294.8834236,14.71263431,3.19883546,1
920,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,1,16.5617603,8.150852256,0.092609695,294.5749107,14.71949015,3.143621415,1
921,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,2,16.59161687,8.20621735,0.062902372,294.1498486,14.71949015,3.168508073,1
922,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,3,16.54715674,8.112359994,0.103855219,294.3281005,14.78119272,3.077746901,1
923,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,4,16.65998798,8.150601498,0.119135643,294.2526862,14.74691352,3.070032279,1
924,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,5,16.7685326,8.199673801,0.119121893,293.9373176,14.75376936,3.040182718,1
925,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,6,16.72604622,8.206996408,0.043112795,293.9784526,14.76748104,3.077757135,1
926,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,7,16.62318042,8.202399214,0.102968476,294.1841278,14.75376936,3.095970722,1
927,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,8,16.62151322,8.12426686,0.078150139,294.1292811,14.7606252,3.054828674,1
928,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,9,16.64019455,8.156227912,0.037020277,294.1704161,14.76748104,3.077799683,1
929,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,10,16.64948965,8.109329288,0.047810876,293.9784526,14.74691352,3.03231479,1
930,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,11,16.59421245,8.175370263,0.086121886,294.2801096,14.77433688,3.112733827,1
931,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,12,16.62071943,8.191787664,0.031179337,294.2458304,14.78804856,3.118342606,1
932,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,13,16.74692635,8.212829183,0.127948944,294.2321187,14.78804856,3.077892165,1
933,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,14,16.7140823,8.20448356,0.033887771,293.9030383,14.78804856,3.087229312,1
934,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,15,16.61717947,8.155284825,0.108676925,293.6630839,14.76748104,3.058798606,1
935,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,16,16.61701555,8.213199463,0.05791487,293.6562281,14.76748104,3.138871822,1
936,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,17,16.66610102,8.114824099,0.109941328,293.745354,14.75376936,3.029027651,1
937,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,18,16.61882326,8.111738718,0.04737833,293.7247865,14.78119272,3.077600906,1
938,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,19,16.58048073,8.091464453,0.04337275,293.4642645,14.78804856,3.082508985,1
939,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,20,16.58049698,8.05064386,0.040820596,293.3819944,14.78119272,3.007609691,1
940,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,21,16.46583247,8.070057027,0.116296264,292.8472389,14.71949015,3.093134412,1
941,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,22,16.48267946,7.993371176,0.07851459,292.8335272,14.78804856,3.019584751,1
942,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,23,16.48195591,8.068583613,0.075215917,292.5867169,14.77433688,3.039688727,1
943,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,24,16.5749038,8.043242133,0.096340546,292.1685106,14.72634599,3.0036334,1
944,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,25,16.58937657,7.994623323,0.050727209,291.8874212,14.75376936,2.953862161,1
945,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,26,16.53343907,8.038724192,0.071231247,291.6200434,14.74005767,2.980664509,1
946,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,27,16.56595054,8.027981266,0.034240417,291.119567,14.68521095,2.956447502,1
947,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,28,16.64527204,8.139038777,0.136475899,290.7356399,14.69206679,2.983304426,1
948,270521_guide_1398.sld_-_1398_4_t0,1,3310a09,20210527,29,16.64306464,8.130468233,0.008850245,290.4545504,14.70577847,2.976605801,1
949,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,0,22.14282564,14.86615572,,374.8362387,16.52257628,4.313321362,0
950,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,1,22.0863058,14.86048795,0.056803309,374.5140142,16.53628796,4.29423808,0
951,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,2,22.05127331,14.80674143,0.064155777,374.6031402,16.61855805,4.219075134,0
952,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,3,22.12089483,14.81576554,0.070203922,374.2260689,16.53628796,4.317303015,0
953,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,4,22.07134601,14.84152517,0.055844822,374.0958079,16.57056716,4.306086378,0
954,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,5,22.11221985,14.9185126,0.087164988,374.5962843,16.5431438,4.321645349,0
955,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,6,22.10019486,14.83725024,0.082147255,374.4386,16.57056716,4.334877185,0
956,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,7,22.09419118,14.87429218,0.037525318,373.8558535,16.5431438,4.213703767,0
957,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,8,22.1365878,14.89228066,0.046054954,373.2936746,16.56371132,4.299210248,0
958,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,9,22.13240126,14.85638794,0.036136055,372.9783059,16.52257628,4.233926197,0
959,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,10,22.177684,14.80436261,0.068972179,372.8686124,16.5431438,4.339868442,0
960,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,11,22.11403745,14.81942034,0.065403506,372.2378751,16.50200875,4.196054647,0
961,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,12,22.12720645,14.77663667,0.04476455,372.4846854,16.51572044,4.19610854,0
962,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,13,22.16869188,14.83953539,0.075347793,372.4024153,16.52257628,4.212724675,0
963,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,14,22.16277641,14.78027927,0.059550655,373.3348096,16.60484637,4.200255667,0
964,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,15,22.22544303,14.79927332,0.0654819,372.8069099,16.577423,4.256662337,0
965,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,16,22.20953942,14.75448558,0.047527534,372.758919,16.57056716,4.256988908,0
966,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,17,22.14419083,14.75959956,0.065548387,372.2927218,16.53628796,4.243836459,0
967,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,18,22.0872888,14.76181368,0.056945091,372.0390557,16.55685548,4.125826784,0
968,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,19,22.10219529,14.75518021,0.016315832,372.1418933,16.59799053,4.141076904,0
969,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,20,22.10458706,14.79969868,0.044582673,372.4709737,16.60484637,4.145781073,0
970,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,21,22.09866115,14.79250067,0.009323506,372.5600996,16.5431438,4.146707845,0
971,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,22,22.11434218,14.74338196,0.051561055,371.9293623,16.55685548,4.149850679,0
972,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,23,22.080303,14.76750955,0.041722972,371.209499,16.577423,4.056950217,0
973,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,24,22.11217344,14.72975717,0.049406145,371.3671833,16.56371132,4.075964778,0
974,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,25,22.12966452,14.68427471,0.048729786,370.6678875,16.53628796,4.081560907,0
975,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,26,22.16023576,14.6750267,0.031939418,369.8588983,16.56371132,4.107408057,0
976,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,27,22.14594403,14.63170914,0.045614302,369.5778089,16.56371132,4.028423573,0
977,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,28,22.19803091,14.69660668,0.083214985,369.056765,16.51572044,4.081907227,0
978,270521_guide_1398.sld_-_1398_8_t34,0,3310a09,20210527,29,22.16894011,14.68216341,0.032478958,367.8432811,16.52257628,4.054293731,0
979,270521_guide_1398.sld_-_1398_8_t34,1,3310a09,20210527,0,32.3254193,16.24321537,,374.8362387,16.52257628,4.629980056,0
980,270521_guide_1398.sld_-_1398_8_t34,1,3310a09,20210527,1,32.3323672,16.23832824,0.008494548,374.5140142,16.53628796,4.662436023,0
